날짜,원/미국달러,기준금리,dubai,총지수
2020-02-04,1196.0,1.25,53.11,100.16
2020-02-05,1189.4,1.25,54.53,100.16
2020-02-06,1188.5,1.25,54.36,100.16
2020-02-07,1181.4,1.25,54.08,100.16
2020-02-08,1181.4,1.25,54.08,100.16
2020-02-09,1181.4,1.25,54.08,100.16
2020-02-10,1187.2,1.25,53.0,100.16
2020-02-11,1189.8,1.25,53.49,100.16
2020-02-12,1184.1,1.25,54.59,100.16
2020-02-13,1179.8,1.25,54.96,100.16
2020-02-14,1181.5,1.25,55.34,100.16
2020-02-15,1181.5,1.25,55.34,100.16
2020-02-16,1181.5,1.25,55.34,100.16
2020-02-17,1183.5,1.25,55.34,100.16
2020-02-18,1182.2,1.25,55.15,100.16
2020-02-19,1188.1,1.25,55.65,100.16
2020-02-20,1190.8,1.25,55.54,100.16
2020-02-21,1197.0,1.25,55.27,100.16
2020-02-22,1197.0,1.25,55.27,100.16
2020-02-23,1197.0,1.25,55.27,100.16
2020-02-24,1205.6,1.25,54.68,100.16
2020-02-25,1217.7,1.25,54.54,100.16
2020-02-26,1212.7,1.25,54.33,100.16
2020-02-27,1216.8,1.25,54.25,100.16
2020-02-28,1215.9,1.25,54.22,100.16
2020-02-29,1215.9,1.25,54.22,100.16
2020-03-01,1215.9,1.25,54.22,99.94
2020-03-02,1215.3,1.25,50.95,99.94
2020-03-03,1200.3,1.25,50.93,99.94
2020-03-04,1191.4,1.25,50.48,99.94
2020-03-05,1186.4,1.25,49.72,99.94
2020-03-06,1185.0,1.25,45.71,99.94
2020-03-07,1185.0,1.25,45.71,99.94
2020-03-08,1185.0,1.25,45.71,99.94
2020-03-09,1191.4,1.25,36.26,99.94
2020-03-10,1201.4,1.25,38.14,99.94
2020-03-11,1196.7,1.25,37.62,99.94
2020-03-12,1192.8,1.25,36.31,99.94
2020-03-13,1202.0,1.25,36.96,99.94
2020-03-14,1202.0,1.25,36.96,99.94
2020-03-15,1202.0,1.25,36.96,99.94
2020-03-16,1222.2,1.25,35.45,99.94
2020-03-17,1219.6,0.75,35.27,99.94
2020-03-18,1241.2,0.75,33.61,99.94
2020-03-19,1237.8,0.75,34.59,99.94
2020-03-20,1280.1,0.75,34.05,99.94
2020-03-21,1280.1,0.75,34.05,99.94
2020-03-22,1280.1,0.75,34.05,99.94
2020-03-23,1254.1,0.75,33.96,99.94
2020-03-24,1274.6,0.75,33.99,99.94
2020-03-25,1256.0,0.75,34.15,99.94
2020-03-26,1230.7,0.75,34.07,99.94
2020-03-27,1227.9,0.75,33.91,99.94
2020-03-28,1227.9,0.75,33.91,99.94
2020-03-29,1227.9,0.75,33.91,99.94
2020-03-30,1212.4,0.75,33.84,99.94
2020-03-31,1222.6,0.75,25.72,99.94
2020-04-01,1220.0,0.75,22.46,99.5
2020-04-02,1222.2,0.75,26.16,99.5
2020-04-03,1237.6,0.75,29.39,99.5
2020-04-04,1237.6,0.75,29.39,99.5
2020-04-05,1237.6,0.75,29.39,99.5
2020-04-06,1229.8,0.75,27.45,99.5
2020-04-07,1233.4,0.75,26.0,99.5
2020-04-08,1222.4,0.75,26.16,99.5
2020-04-09,1219.7,0.75,23.26,99.5
2020-04-10,1216.4,0.75,23.26,99.5
2020-04-11,1216.4,0.75,23.26,99.5
2020-04-12,1216.4,0.75,23.26,99.5
2020-04-13,1212.3,0.75,24.74,99.5
2020-04-14,1218.7,0.75,21.96,99.5
2020-04-15,1218.7,0.75,21.46,99.5
2020-04-16,1216.7,0.75,21.71,99.5
2020-04-17,1227.5,0.75,22.23,99.5
2020-04-18,1227.5,0.75,22.23,99.5
2020-04-19,1227.5,0.75,22.23,99.5
2020-04-20,1219.3,0.75,21.47,99.5
2020-04-21,1218.7,0.75,19.07,99.5
2020-04-22,1231.3,0.75,20.0,99.5
2020-04-23,1235.2,0.75,20.45,99.5
2020-04-24,1232.0,0.75,20.45,99.5
2020-04-25,1232.0,0.75,20.45,99.5
2020-04-26,1232.0,0.75,20.45,99.5
2020-04-27,1235.8,0.75,20.37,99.5
2020-04-28,1230.3,0.75,20.41,99.5
2020-04-29,1225.2,0.75,20.38,99.5
2020-04-30,1225.2,0.75,25.35,99.5
2020-05-01,1225.2,0.75,25.3,99.44
2020-05-02,1225.2,0.75,25.3,99.44
2020-05-03,1225.2,0.75,25.3,99.44
2020-05-04,1218.5,0.75,26.2,99.44
2020-05-05,1218.5,0.75,28.94,99.44
2020-05-06,1227.8,0.75,27.35,99.44
2020-05-07,1223.3,0.75,27.14,99.44
2020-05-08,1226.5,0.75,28.54,99.44
2020-05-09,1226.5,0.75,28.54,99.44
2020-05-10,1226.5,0.75,28.54,99.44
2020-05-11,1217.7,0.75,27.27,99.44
2020-05-12,1217.8,0.75,26.81,99.44
2020-05-13,1226.7,0.75,26.68,99.44
2020-05-14,1226.3,0.75,29.2,99.44
2020-05-15,1227.9,0.75,29.8,99.44
2020-05-16,1227.9,0.75,29.8,99.44
2020-05-17,1227.9,0.75,29.8,99.44
2020-05-18,1229.3,0.75,30.55,99.44
2020-05-19,1231.6,0.75,30.42,99.44
2020-05-20,1224.5,0.75,30.57,99.44
2020-05-21,1227.8,0.75,30.62,99.44
2020-05-22,1230.7,0.75,30.34,99.44
2020-05-23,1230.7,0.75,30.34,99.44
2020-05-24,1230.7,0.75,30.34,99.44
2020-05-25,1236.2,0.75,30.34,99.44
2020-05-26,1242.0,0.75,30.59,99.44
2020-05-27,1237.1,0.75,30.43,99.44
2020-05-28,1233.7,0.5,30.51,99.44
2020-05-29,1239.4,0.5,30.47,99.44
2020-05-30,1239.4,0.5,30.47,99.44
2020-05-31,1239.4,0.5,30.47,99.44
2020-06-01,1237.6,0.5,38.32,99.71
2020-06-02,1227.8,0.5,39.17,99.71
2020-06-03,1224.1,0.5,39.26,99.71
2020-06-04,1216.9,0.5,39.15,99.71
2020-06-05,1217.4,0.5,41.32,99.71
2020-06-06,1217.4,0.5,41.32,99.71
2020-06-07,1217.4,0.5,41.32,99.71
2020-06-08,1213.1,0.5,40.7,99.71
2020-06-09,1204.2,0.5,40.82,99.71
2020-06-10,1197.7,0.5,41.52,99.71
2020-06-11,1194.4,0.5,39.44,99.71
2020-06-12,1192.8,0.5,39.5,99.71
2020-06-13,1192.8,0.5,39.5,99.71
2020-06-14,1192.8,0.5,39.5,99.71
2020-06-15,1206.6,0.5,39.85,99.71
2020-06-16,1210.8,0.5,40.28,99.71
2020-06-17,1206.6,0.5,40.23,99.71
2020-06-18,1214.5,0.5,40.63,99.71
2020-06-19,1213.0,0.5,41.07,99.71
2020-06-20,1213.0,0.5,41.07,99.71
2020-06-21,1213.0,0.5,41.07,99.71
2020-06-22,1212.0,0.5,41.12,99.71
2020-06-23,1213.2,0.5,41.04,99.71
2020-06-24,1210.1,0.5,40.64,99.71
2020-06-25,1202.9,0.5,40.78,99.71
2020-06-26,1205.2,0.5,40.8,99.71
2020-06-27,1205.2,0.5,40.8,99.71
2020-06-28,1205.2,0.5,40.8,99.71
2020-06-29,1198.6,0.5,40.8,99.71
2020-06-30,1200.7,0.5,40.97,99.71
2020-07-01,1198.5,0.5,42.26,99.63
2020-07-02,1201.6,0.5,43.2,99.63
2020-07-03,1201.0,0.5,43.2,99.63
2020-07-04,1201.0,0.5,43.2,99.63
2020-07-05,1201.0,0.5,43.2,99.63
2020-07-06,1200.4,0.5,42.89,99.63
2020-07-07,1196.8,0.5,43.09,99.63
2020-07-08,1192.9,0.5,43.29,99.63
2020-07-09,1195.8,0.5,42.79,99.63
2020-07-10,1194.5,0.5,43.4,99.63
2020-07-11,1194.5,0.5,43.4,99.63
2020-07-12,1194.5,0.5,43.4,99.63
2020-07-13,1202.4,0.5,43.1,99.63
2020-07-14,1200.3,0.5,43.22,99.63
2020-07-15,1206.4,0.5,43.78,99.63
2020-07-16,1200.7,0.5,43.3,99.63
2020-07-17,1204.1,0.5,43.0,99.63
2020-07-18,1204.1,0.5,43.0,99.63
2020-07-19,1204.1,0.5,43.0,99.63
2020-07-20,1205.7,0.5,43.05,99.63
2020-07-21,1203.7,0.5,43.58,99.63
2020-07-22,1198.1,0.5,43.62,99.63
2020-07-23,1193.7,0.5,43.3,99.63
2020-07-24,1198.5,0.5,43.28,99.63
2020-07-25,1198.5,0.5,43.28,99.63
2020-07-26,1198.5,0.5,43.28,99.63
2020-07-27,1201.3,0.5,43.33,99.63
2020-07-28,1196.6,0.5,43.28,99.63
2020-07-29,1195.1,0.5,43.29,99.63
2020-07-30,1195.2,0.5,42.27,99.63
2020-07-31,1191.4,0.5,42.54,99.63
2020-08-01,1191.4,0.5,42.54,100.19
2020-08-02,1191.4,0.5,42.54,100.19
2020-08-03,1189.1,0.5,43.39,100.19
2020-08-04,1193.7,0.5,43.4,100.19
2020-08-05,1193.5,0.5,43.88,100.19
2020-08-06,1190.3,0.5,43.61,100.19
2020-08-07,1184.3,0.5,43.33,100.19
2020-08-08,1184.3,0.5,43.33,100.19
2020-08-09,1184.3,0.5,43.33,100.19
2020-08-10,1185.9,0.5,43.78,100.19
2020-08-11,1186.7,0.5,43.38,100.19
2020-08-12,1184.9,0.5,43.97,100.19
2020-08-13,1186.0,0.5,43.59,100.19
2020-08-14,1183.6,0.5,43.39,100.19
2020-08-15,1183.6,0.5,43.39,100.19
2020-08-16,1183.6,0.5,43.39,100.19
2020-08-17,1183.6,0.5,43.78,100.19
2020-08-18,1185.8,0.5,43.96,100.19
2020-08-19,1185.1,0.5,43.96,100.19
2020-08-20,1182.3,0.5,43.78,100.19
2020-08-21,1186.3,0.5,43.69,100.19
2020-08-22,1186.3,0.5,43.69,100.19
2020-08-23,1186.3,0.5,43.69,100.19
2020-08-24,1185.3,0.5,44.58,100.19
2020-08-25,1190.0,0.5,45.23,100.19
2020-08-26,1186.3,0.5,45.0,100.19
2020-08-27,1187.0,0.5,44.63,100.19
2020-08-28,1185.7,0.5,44.86,100.19
2020-08-29,1185.7,0.5,44.86,100.19
2020-08-30,1185.7,0.5,44.86,100.19
2020-08-31,1185.1,0.5,44.68,100.19
2020-09-01,1183.3,0.5,44.84,100.74
2020-09-02,1184.6,0.5,43.83,100.74
2020-09-03,1186.2,0.5,43.61,100.74
2020-09-04,1187.5,0.5,42.61,100.74
2020-09-05,1187.5,0.5,42.61,100.74
2020-09-06,1187.5,0.5,42.61,100.74
2020-09-07,1190.2,0.5,42.61,100.74
2020-09-08,1187.2,0.5,40.2,100.74
2020-09-09,1187.9,0.5,40.78,100.74
2020-09-10,1189.6,0.5,40.25,100.74
2020-09-11,1185.3,0.5,40.24,100.74
2020-09-12,1185.3,0.5,40.24,100.74
2020-09-13,1185.3,0.5,40.24,100.74
2020-09-14,1188.3,0.5,40.15,100.74
2020-09-15,1184.2,0.5,40.69,100.74
2020-09-16,1180.5,0.5,41.58,100.74
2020-09-17,1177.8,0.5,42.02,100.74
2020-09-18,1175.4,0.5,42.01,100.74
2020-09-19,1175.4,0.5,42.01,100.74
2020-09-20,1175.4,0.5,42.01,100.74
2020-09-21,1163.6,0.5,41.41,100.74
2020-09-22,1160.6,0.5,41.5,100.74
2020-09-23,1163.9,0.5,41.8,100.74
2020-09-24,1164.4,0.5,41.94,100.74
2020-09-25,1170.3,0.5,42.05,100.74
2020-09-26,1170.3,0.5,42.05,100.74
2020-09-27,1170.3,0.5,42.05,100.74
2020-09-28,1170.5,0.5,42.37,100.74
2020-09-29,1173.5,0.5,41.06,100.74
2020-09-30,1173.5,0.5,41.7,100.74
2020-10-01,1173.5,0.5,40.3,100.18
2020-10-02,1173.5,0.5,38.48,100.18
2020-10-03,1173.5,0.5,38.48,100.18
2020-10-04,1173.5,0.5,38.48,100.18
2020-10-05,1169.5,0.5,40.42,100.18
2020-10-06,1163.4,0.5,41.56,100.18
2020-10-07,1160.0,0.5,40.98,100.18
2020-10-08,1162.5,0.5,41.88,100.18
2020-10-09,1162.5,0.5,41.48,100.18
2020-10-10,1162.5,0.5,41.48,100.18
2020-10-11,1162.5,0.5,41.48,100.18
2020-10-12,1156.2,0.5,40.78,100.18
2020-10-13,1148.3,0.5,41.24,100.18
2020-10-14,1149.5,0.5,41.78,100.18
2020-10-15,1145.7,0.5,41.65,100.18
2020-10-16,1144.6,0.5,41.48,100.18
2020-10-17,1144.6,0.5,41.48,100.18
2020-10-18,1144.6,0.5,41.48,100.18
2020-10-19,1145.6,0.5,41.37,100.18
2020-10-20,1142.2,0.5,41.59,100.18
2020-10-21,1139.7,0.5,41.07,100.18
2020-10-22,1133.7,0.5,41.31,100.18
2020-10-23,1134.1,0.5,41.14,100.18
2020-10-24,1134.1,0.5,41.14,100.18
2020-10-25,1134.1,0.5,41.14,100.18
2020-10-26,1134.6,0.5,40.03,100.18
2020-10-27,1129.1,0.5,40.8,100.18
2020-10-28,1127.6,0.5,38.92,100.18
2020-10-29,1129.3,0.5,37.54,100.18
2020-10-30,1133.4,0.5,37.27,100.18
2020-10-31,1133.4,0.5,37.27,100.18
2020-11-01,1133.4,0.5,37.27,100.09
2020-11-02,1130.4,0.5,38.36,100.09
2020-11-03,1134.7,0.5,39.16,100.09
2020-11-04,1134.6,0.5,40.55,100.09
2020-11-05,1136.5,0.5,40.14,100.09
2020-11-06,1130.9,0.5,39.28,100.09
2020-11-07,1130.9,0.5,39.28,100.09
2020-11-08,1130.9,0.5,39.28,100.09
2020-11-09,1124.4,0.5,41.41,100.09
2020-11-10,1115.6,0.5,42.19,100.09
2020-11-11,1115.9,0.5,42.36,100.09
2020-11-12,1112.4,0.5,42.37,100.09
2020-11-13,1113.2,0.5,41.87,100.09
2020-11-14,1113.2,0.5,41.87,100.09
2020-11-15,1113.2,0.5,41.87,100.09
2020-11-16,1115.1,0.5,42.52,100.09
2020-11-17,1108.0,0.5,42.49,100.09
2020-11-18,1106.8,0.5,42.69,100.09
2020-11-19,1105.9,0.5,42.6,100.09
2020-11-20,1112.2,0.5,42.84,100.09
2020-11-21,1112.2,0.5,42.84,100.09
2020-11-22,1112.2,0.5,42.84,100.09
2020-11-23,1114.2,0.5,45.42,100.09
2020-11-24,1112.6,0.5,47.14,100.09
2020-11-25,1111.2,0.5,47.88,100.09
2020-11-26,1107.2,0.5,47.88,100.09
2020-11-27,1105.8,0.5,47.7,100.09
2020-11-28,1105.8,0.5,47.7,100.09
2020-11-29,1105.8,0.5,47.7,100.09
2020-11-30,1104.4,0.5,47.29,100.09
2020-12-01,1104.9,0.5,46.96,100.33
2020-12-02,1107.1,0.5,47.67,100.33
2020-12-03,1103.3,0.5,48.04,100.33
2020-12-04,1098.1,0.5,48.35,100.33
2020-12-05,1098.1,0.5,48.35,100.33
2020-12-06,1098.1,0.5,48.35,100.33
2020-12-07,1086.6,0.5,48.23,100.33
2020-12-08,1082.7,0.5,48.28,100.33
2020-12-09,1084.4,0.5,48.42,100.33
2020-12-10,1083.6,0.5,49.29,100.33
2020-12-11,1086.2,0.5,49.22,100.33
2020-12-12,1086.2,0.5,49.22,100.33
2020-12-13,1086.2,0.5,49.22,100.33
2020-12-14,1089.3,0.5,49.46,100.33
2020-12-15,1090.8,0.5,49.81,100.33
2020-12-16,1093.2,0.5,49.96,100.33
2020-12-17,1092.2,0.5,50.08,100.33
2020-12-18,1092.8,0.5,50.34,100.33
2020-12-19,1092.8,0.5,50.34,100.33
2020-12-20,1092.8,0.5,50.34,100.33
2020-12-21,1097.9,0.5,49.86,100.33
2020-12-22,1101.2,0.5,49.57,100.33
2020-12-23,1106.6,0.5,49.81,100.33
2020-12-24,1108.9,0.5,50.79,100.33
2020-12-25,1108.9,0.5,50.79,100.33
2020-12-26,1108.9,0.5,50.79,100.33
2020-12-27,1108.9,0.5,50.79,100.33
2020-12-28,1103.7,0.5,50.35,100.33
2020-12-29,1098.2,0.5,50.56,100.33
2020-12-30,1093.2,0.5,50.98,100.33
2020-12-31,1088.0,0.5,51.16,100.33
2021-01-01,1088.0,0.5,51.16,101.04
2021-01-02,1088.0,0.5,51.16,101.04
2021-01-03,1088.0,0.5,51.16,101.04
2021-01-04,1088.0,0.5,50.61,101.04
2021-01-05,1083.1,0.5,52.84,101.04
2021-01-06,1086.1,0.5,53.63,101.04
2021-01-07,1086.8,0.5,53.78,101.04
2021-01-08,1087.7,0.5,55.06,101.04
2021-01-09,1087.7,0.5,55.06,101.04
2021-01-10,1087.7,0.5,55.06,101.04
2021-01-11,1094.4,0.5,54.78,101.04
2021-01-12,1097.8,0.5,55.37,101.04
2021-01-13,1099.9,0.5,54.96,101.04
2021-01-14,1095.0,0.5,55.17,101.04
2021-01-15,1100.3,0.5,54.53,101.04
2021-01-16,1100.3,0.5,54.53,101.04
2021-01-17,1100.3,0.5,54.53,101.04
2021-01-18,1097.9,0.5,54.53,101.04
2021-01-19,1104.4,0.5,54.89,101.04
2021-01-20,1102.1,0.5,54.97,101.04
2021-01-21,1100.0,0.5,54.95,101.04
2021-01-22,1099.2,0.5,54.76,101.04
2021-01-23,1099.2,0.5,54.76,101.04
2021-01-24,1099.2,0.5,54.76,101.04
2021-01-25,1102.3,0.5,55.19,101.04
2021-01-26,1103.2,0.5,55.08,101.04
2021-01-27,1103.0,0.5,54.94,101.04
2021-01-28,1104.0,0.5,54.45,101.04
2021-01-29,1114.6,0.5,54.34,101.04
2021-01-30,1114.6,0.5,54.34,101.04
2021-01-31,1114.6,0.5,54.34,101.04
2021-02-01,1117.2,0.5,55.66,101.58
2021-02-02,1118.0,0.5,56.71,101.58
2021-02-03,1116.6,0.5,57.69,101.58
2021-02-04,1114.0,0.5,57.97,101.58
2021-02-05,1116.7,0.5,58.4,101.58
2021-02-06,1116.7,0.5,58.4,101.58
2021-02-07,1116.7,0.5,58.4,101.58
2021-02-08,1124.0,0.5,59.36,101.58
2021-02-09,1119.1,0.5,59.63,101.58
2021-02-10,1116.0,0.5,59.69,101.58
2021-02-11,1116.0,0.5,59.55,101.58
2021-02-12,1116.0,0.5,60.23,101.58
2021-02-13,1116.0,0.5,60.23,101.58
2021-02-14,1116.0,0.5,60.23,101.58
2021-02-15,1110.1,0.5,60.23,101.58
2021-02-16,1103.1,0.5,60.6,101.58
2021-02-17,1099.7,0.5,60.89,101.58
2021-02-18,1107.7,0.5,60.59,101.58
2021-02-19,1105.7,0.5,60.2,101.58
2021-02-20,1105.7,0.5,60.2,101.58
2021-02-21,1105.7,0.5,60.2,101.58
2021-02-22,1107.1,0.5,62.66,101.58
2021-02-23,1106.5,0.5,62.72,101.58
2021-02-24,1110.8,0.5,64.61,101.58
2021-02-25,1110.2,0.5,64.58,101.58
2021-02-26,1108.4,0.5,62.95,101.58
2021-02-27,1108.4,0.5,62.95,101.58
2021-02-28,1108.4,0.5,62.95,101.58
2021-03-01,1108.4,0.5,62.28,101.84
2021-03-02,1121.8,0.5,61.33,101.84
2021-03-03,1121.3,0.5,62.55,101.84
2021-03-04,1122.9,0.5,64.8,101.84
2021-03-05,1126.2,0.5,66.89,101.84
2021-03-06,1126.2,0.5,66.89,101.84
2021-03-07,1126.2,0.5,66.89,101.84
2021-03-08,1129.4,0.5,65.84,101.84
2021-03-09,1131.3,0.5,65.37,101.84
2021-03-10,1141.1,0.5,65.54,101.84
2021-03-11,1140.7,0.5,66.65,101.84
2021-03-12,1137.3,0.5,66.5,101.84
2021-03-13,1137.3,0.5,66.5,101.84
2021-03-14,1137.3,0.5,66.5,101.84
2021-03-15,1130.7,0.5,66.38,101.84
2021-03-16,1135.9,0.5,66.05,101.84
2021-03-17,1132.5,0.5,65.77,101.84
2021-03-18,1131.8,0.5,63.9,101.84
2021-03-19,1123.7,0.5,64.57,101.84
2021-03-20,1123.7,0.5,64.57,101.84
2021-03-21,1123.7,0.5,64.57,101.84
2021-03-22,1131.8,0.5,64.71,101.84
2021-03-23,1131.3,0.5,63.72,101.84
2021-03-24,1128.0,0.5,62.64,101.84
2021-03-25,1133.5,0.5,60.18,101.84
2021-03-26,1134.2,0.5,62.93,101.84
2021-03-27,1134.2,0.5,62.93,101.84
2021-03-28,1134.2,0.5,62.93,101.84
2021-03-29,1131.8,0.5,63.39,101.84
2021-03-30,1131.7,0.5,62.65,101.84
2021-03-31,1133.5,0.5,61.15,101.84
2021-04-01,1132.6,0.5,63.27,101.98
2021-04-02,1129.3,0.5,63.27,101.98
2021-04-03,1129.3,0.5,63.27,101.98
2021-04-04,1129.3,0.5,63.27,101.98
2021-04-05,1127.5,0.5,60.71,101.98
2021-04-06,1127.8,0.5,60.96,101.98
2021-04-07,1122.9,0.5,61.46,101.98
2021-04-08,1116.4,0.5,61.47,101.98
2021-04-09,1118.5,0.5,61.19,101.98
2021-04-10,1118.5,0.5,61.19,101.98
2021-04-11,1118.5,0.5,61.19,101.98
2021-04-12,1117.2,0.5,61.3,101.98
2021-04-13,1124.3,0.5,61.53,101.98
2021-04-14,1126.1,0.5,63.26,101.98
2021-04-15,1119.9,0.5,63.48,101.98
2021-04-16,1117.6,0.5,63.41,101.98
2021-04-17,1117.6,0.5,63.41,101.98
2021-04-18,1117.6,0.5,63.41,101.98
2021-04-19,1117.9,0.5,63.48,101.98
2021-04-20,1118.2,0.5,63.23,101.98
2021-04-21,1113.4,0.5,62.71,101.98
2021-04-22,1117.4,0.5,62.68,101.98
2021-04-23,1116.3,0.5,62.8,101.98
2021-04-24,1116.3,0.5,62.8,101.98
2021-04-25,1116.3,0.5,62.8,101.98
2021-04-26,1118.9,0.5,62.61,101.98
2021-04-27,1114.0,0.5,63.53,101.98
2021-04-28,1110.8,0.5,64.54,101.98
2021-04-29,1112.5,0.5,65.77,101.98
2021-04-30,1107.4,0.5,64.27,101.98
2021-05-01,1107.4,0.5,64.27,102.05
2021-05-02,1107.4,0.5,64.27,102.05
2021-05-03,1109.6,0.5,65.03,102.05
2021-05-04,1119.3,0.5,66.35,102.05
2021-05-05,1119.3,0.5,66.66,102.05
2021-05-06,1121.1,0.5,66.01,102.05
2021-05-07,1125.5,0.5,66.15,102.05
2021-05-08,1125.5,0.5,66.15,102.05
2021-05-09,1125.5,0.5,66.15,102.05
2021-05-10,1121.4,0.5,66.2,102.05
2021-05-11,1114.6,0.5,66.32,102.05
2021-05-12,1119.1,0.5,66.77,102.05
2021-05-13,1123.5,0.5,65.42,102.05
2021-05-14,1130.6,0.5,66.33,102.05
2021-05-15,1130.6,0.5,66.33,102.05
2021-05-16,1130.6,0.5,66.33,102.05
2021-05-17,1129.5,0.5,66.83,102.05
2021-05-18,1133.0,0.5,66.64,102.05
2021-05-19,1133.0,0.5,65.92,102.05
2021-05-20,1133.1,0.5,65.39,102.05
2021-05-21,1132.2,0.5,65.73,102.05
2021-05-22,1132.2,0.5,65.73,102.05
2021-05-23,1132.2,0.5,65.73,102.05
2021-05-24,1126.9,0.5,66.25,102.05
2021-05-25,1127.6,0.5,66.41,102.05
2021-05-26,1122.8,0.5,66.64,102.05
2021-05-27,1118.6,0.5,67.1,102.05
2021-05-28,1118.0,0.5,66.63,102.05
2021-05-29,1118.0,0.5,66.63,102.05
2021-05-30,1118.0,0.5,66.63,102.05
2021-05-31,1116.0,0.5,66.63,102.05
2021-06-01,1113.5,0.5,68.49,102.05
2021-06-02,1107.0,0.5,69.5,102.05
2021-06-03,1110.3,0.5,69.47,102.05
2021-06-04,1111.8,0.5,70.03,102.05
2021-06-05,1111.8,0.5,70.03,102.05
2021-06-06,1111.8,0.5,70.03,102.05
2021-06-07,1117.5,0.5,69.84,102.05
2021-06-08,1111.2,0.5,70.36,102.05
2021-06-09,1113.7,0.5,70.34,102.05
2021-06-10,1115.8,0.5,70.52,102.05
2021-06-11,1115.0,0.5,70.61,102.05
2021-06-12,1115.0,0.5,70.61,102.05
2021-06-13,1115.0,0.5,70.61,102.05
2021-06-14,1111.2,0.5,70.78,102.05
2021-06-15,1116.4,0.5,71.39,102.05
2021-06-16,1117.8,0.5,71.56,102.05
2021-06-17,1117.7,0.5,70.94,102.05
2021-06-18,1129.5,0.5,71.07,102.05
2021-06-19,1129.5,0.5,71.07,102.05
2021-06-20,1129.5,0.5,71.07,102.05
2021-06-21,1132.2,0.5,71.48,102.05
2021-06-22,1135.4,0.5,71.41,102.05
2021-06-23,1132.4,0.5,72.29,102.05
2021-06-24,1135.6,0.5,72.61,102.05
2021-06-25,1135.8,0.5,73.13,102.05
2021-06-26,1135.8,0.5,73.13,102.05
2021-06-27,1135.8,0.5,73.13,102.05
2021-06-28,1128.8,0.5,71.9,102.05
2021-06-29,1129.9,0.5,72.23,102.05
2021-06-30,1130.0,0.5,72.6,102.05
2021-07-01,1129.5,0.5,73.88,102.26
2021-07-02,1132.2,0.5,74.23,102.26
2021-07-03,1132.2,0.5,74.23,102.26
2021-07-04,1132.2,0.5,74.23,102.26
2021-07-05,1134.5,0.5,74.23,102.26
2021-07-06,1130.3,0.5,72.93,102.26
2021-07-07,1131.8,0.5,72.08,102.26
2021-07-08,1137.6,0.5,72.58,102.26
2021-07-09,1143.4,0.5,73.72,102.26
2021-07-10,1143.4,0.5,73.72,102.26
2021-07-11,1143.4,0.5,73.72,102.26
2021-07-12,1148.3,0.5,73.54,102.26
2021-07-13,1146.4,0.5,74.36,102.26
2021-07-14,1145.1,0.5,73.48,102.26
2021-07-15,1150.3,0.5,72.83,102.26
2021-07-16,1143.7,0.5,72.92,102.26
2021-07-17,1143.7,0.5,72.92,102.26
2021-07-18,1143.7,0.5,72.92,102.26
2021-07-19,1141.1,0.5,71.01,102.26
2021-07-20,1145.7,0.5,71.28,102.26
2021-07-21,1151.0,0.5,72.28,102.26
2021-07-22,1150.6,0.5,72.81,102.26
2021-07-23,1151.0,0.5,71.81,102.26
2021-07-24,1151.0,0.5,71.81,102.26
2021-07-25,1151.0,0.5,71.81,102.26
2021-07-26,1149.5,0.5,71.99,102.26
2021-07-27,1153.2,0.5,71.81,102.26
2021-07-28,1150.2,0.5,72.04,102.26
2021-07-29,1154.8,0.5,73.29,102.26
2021-07-30,1147.4,0.5,73.74,102.26
2021-07-31,1147.4,0.5,73.74,102.26
2021-08-01,1147.4,0.5,73.74,102.75
2021-08-02,1147.5,0.5,71.37,102.75
2021-08-03,1151.5,0.5,70.95,102.75
2021-08-04,1150.7,0.5,69.39,102.75
2021-08-05,1145.8,0.5,70.22,102.75
2021-08-06,1143.5,0.5,69.74,102.75
2021-08-07,1143.5,0.5,69.74,102.75
2021-08-08,1143.5,0.5,69.74,102.75
2021-08-09,1142.3,0.5,68.49,102.75
2021-08-10,1145.0,0.5,69.71,102.75
2021-08-11,1148.5,0.5,70.42,102.75
2021-08-12,1155.0,0.5,70.44,102.75
2021-08-13,1158.9,0.5,70.05,102.75
2021-08-14,1158.9,0.5,70.05,102.75
2021-08-15,1158.9,0.5,70.05,102.75
2021-08-16,1158.9,0.5,69.53,102.75
2021-08-17,1167.8,0.5,69.33,102.75
2021-08-18,1174.9,0.5,68.95,102.75
2021-08-19,1172.7,0.5,68.03,102.75
2021-08-20,1174.5,0.5,67.6,102.75
2021-08-21,1174.5,0.5,67.6,102.75
2021-08-22,1174.5,0.5,67.6,102.75
2021-08-23,1176.7,0.5,68.76,102.75
2021-08-24,1174.0,0.5,68.45,102.75
2021-08-25,1168.0,0.5,69.3,102.75
2021-08-26,1166.5,0.75,68.24,102.75
2021-08-27,1168.1,0.75,69.78,102.75
2021-08-28,1168.1,0.75,69.78,102.75
2021-08-29,1168.1,0.75,69.78,102.75
2021-08-30,1170.8,0.75,70.31,102.75
2021-08-31,1164.4,0.75,69.68,102.75
2021-09-01,1162.8,0.75,69.92,103.17
2021-09-02,1157.5,0.75,71.22,103.17
2021-09-03,1159.7,0.75,70.64,103.17
2021-09-04,1159.7,0.75,70.64,103.17
2021-09-05,1159.7,0.75,70.64,103.17
2021-09-06,1156.4,0.75,70.64,103.17
2021-09-07,1157.3,0.75,69.71,103.17
